parent,child,source
us-gaap:OperatingExpenses,us-gaap:SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,auto
us-gaap:OperatingExpenses,us-gaap:SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPriorYearClaimsAndClaimsAdjustmentExpense,auto
us-gaap:Assets,us-gaap:AssetRetirementObligationCurrent,auto
us-gaap:Assets,us-gaap:AssetRetirementObligationLegallyRestrictedAssetsFairValue,auto
us-gaap:Liabilities,us-gaap:DecommissioningLiabilityNoncurrent,auto
us-gaap:Assets,us-gaap:DecommissioningTrustAssetsAmount,auto
us-gaap:Assets,us-gaap:DeferredTaxAssetsRegulatoryAssetsAndLiabilities,auto
us-gaap:Assets,us-gaap:DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,auto
us-gaap:OperatingExpenses,us-gaap:EffectiveIncomeTaxRateReconciliationNondeductibleExpenseAmortization,auto
us-gaap:Liabilities,us-gaap:EquityMethodInvestmentSummarizedFinancialInformationLiabilities,auto
us-gaap:Assets,us-gaap:FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,auto
us-gaap:OperatingExpenses,us-gaap:IncomeTaxReconciliationNondeductibleExpenseAmortization,auto
us-gaap:Liabilities,us-gaap:IncreaseDecreaseInOtherCurrentLiabilities,auto
us-gaap:Revenues,us-gaap:RegulatedAndUnregulatedOperatingRevenue,auto
us-gaap:Assets,us-gaap:RegulatedEntityOtherAssetsNoncurrent,auto
us-gaap:Assets,us-gaap:RegulatoryAssetsCurrent,auto
us-gaap:Assets,us-gaap:RegulatoryAssetsNoncurrent,auto
us-gaap:Liabilities,us-gaap:RegulatoryLiabilities,auto
us-gaap:Liabilities,us-gaap:RegulatoryLiabilityCurrent,auto
us-gaap:Liabilities,us-gaap:RegulatoryLiabilityNoncurrent,auto
us-gaap:OperatingExpenses,us-gaap:UtilitiesOperatingExpenseMaintenanceAndOperations,auto
us-gaap:OperatingExpenses,us-gaap:DeferredFederalStateAndLocalTaxExpenseBenefit,auto
us-gaap:Liabilities,us-gaap:DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,auto
us-gaap:Assets,us-gaap:FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,auto
us-gaap:Assets,us-gaap:DeferredTaxAssetIntraEntityTransferAssetOtherThanInventory,auto
us-gaap:Assets,us-gaap:DepositAssets,auto
us-gaap:Liabilities,us-gaap:IncomeTaxExaminationLiabilityRecorded,auto
us-gaap:Assets,us-gaap:IncreaseDecreaseInAssetsHeldForSale,auto
us-gaap:OperatingExpenses,us-gaap:RoyaltyExpense,auto
us-gaap:Revenues,us-gaap:SubscriptionRevenue,auto
us-gaap:Assets,us-gaap:BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,auto
us-gaap:Liabilities,us-gaap:BusinessCombinationContingentConsiderationArrangementsChangeInTheRangeOfOutcomesContingentConsiderationLiabilityValueHigh,auto
us-gaap:Assets,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,auto
us-gaap:Assets,us-gaap:CommodityContractAssetNoncurrent,auto
us-gaap:Liabilities,us-gaap:FairValueDisclosureOffbalanceSheetRisksFaceAmountLiability,auto
us-gaap:OperatingExpenses,us-gaap:IncomeTaxExaminationPenaltiesExpense,auto
us-gaap:Liabilities,us-gaap:LiabilitiesFairValueDisclosureRecurring,auto
us-gaap:Assets,us-gaap:SalesTypeLeaseUnguaranteedResidualAsset,auto
us-gaap:Assets,us-gaap:VariableInterestEntityNonconsolidatedComparisonOfCarryingAmountOfAssetsAndLiabilitiesToMaximumLossExposureExplanationQuantitativeInformationAdvantageous,auto
us-gaap:Assets,us-gaap:CapitalLeasedAssetsNumberOfUnits,auto
us-gaap:Liabilities,us-gaap:CustomerRefundLiabilityCurrent,auto
us-gaap:OperatingExpenses,us-gaap:DeferredTaxExpenseFromStockOptionsExercised,auto
us-gaap:Revenues,us-gaap:RevenueFromEnrollmentAndRegistrationFeesExcludingHospitalityEnterprises,auto
us-gaap:Assets,us-gaap:AmortizationOfLeasedAsset,auto
us-gaap:Assets,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,auto
us-gaap:OperatingExpenses,us-gaap:CapitalLeasesIncomeStatementAmortizationExpense,auto
us-gaap:Liabilities,us-gaap:EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,auto
us-gaap:Revenues,us-gaap:EquityMethodInvestmentSummarizedFinancialInformationRevenue,auto
us-gaap:Assets,us-gaap:IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,auto
us-gaap:Revenues,us-gaap:OtherLiabilitiesAndDeferredRevenueNoncurrent,auto
us-gaap:Revenues,us-gaap:RevenueRecognitionSalesReturnsReserveForSalesReturns,auto
us-gaap:Assets,us-gaap:BusinessAcquisitionPurchasePriceAllocationNoncurrentAssets,auto
us-gaap:Assets,us-gaap:DepositsAssets,auto
us-gaap:Liabilities,us-gaap:LiabilitiesAssumed,auto
us-gaap:OperatingExpenses,us-gaap:OtherNonrecurringIncomeExpense,auto
us-gaap:Liabilities,us-gaap:SettlementLiabilitiesCurrent,auto
us-gaap:Liabilities,us-gaap:AccruedParticipationLiabilitiesDueInNextOperatingCycle,auto
us-gaap:Assets,us-gaap:GainLossOnDispositionOfOtherAssets,auto
us-gaap:Assets,us-gaap:IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,auto
us-gaap:Liabilities,us-gaap:OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionAfterReclassificationAdjustmentTaxAttributableToParent,auto
us-gaap:Revenues,us-gaap:OtherCostOfOperatingRevenue,auto
us-gaap:Assets,us-gaap:AssetsHeldByInsuranceRegulators,auto
us-gaap:Assets,us-gaap:DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsUnearnedPremiumsReserve,auto
us-gaap:Liabilities,us-gaap:IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,auto
us-gaap:OperatingExpenses,us-gaap:IncreaseDecreaseInLossAndLossAdjustmentExpenseReserve,auto
us-gaap:Liabilities,us-gaap:IncurredClaimsPropertyCasualtyAndLiability,auto
us-gaap:Liabilities,us-gaap:LiabilityForAsbestosAndEnvironmentalClaimsNet,auto
us-gaap:Liabilities,us-gaap:LiabilityForClaimsAndClaimsAdjustmentExpensePropertyCasualtyLiability,auto
us-gaap:Liabilities,us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseForeignCurrencyTranslationGainLoss,auto
us-gaap:Liabilities,us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,auto
us-gaap:Liabilities,us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseOpeningBalanceAdjustments,auto
us-gaap:Assets,us-gaap:RegulatoryAssets,auto
us-gaap:Revenues,us-gaap:RevenueNotFromContractWithCustomer,auto
us-gaap:OperatingExpenses,us-gaap:SegmentReportingInformationDepreciationExpense,auto
us-gaap:Liabilities,us-gaap:ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndAllocatedClaimAdjustmentExpenseNet,auto
us-gaap:Liabilities,us-gaap:ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndClaimAdjustmentExpenseOtherReconcilingItem,auto
us-gaap:Liabilities,us-gaap:ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseAccumulatedUnallocatedClaimAdjustmentExpense,auto
us-gaap:Assets,us-gaap:DepreciationExcludingLessorAssetUnderOperatingLease,auto
us-gaap:Liabilities,us-gaap:OciLiabilityForFuturePolicyBenefitGainLossBeforeReclassificationAdjustmentAndTax,auto
us-gaap:Liabilities,us-gaap:OciLiabilityForFuturePolicyBenefitGainLossBeforeReclassificationAdjustmentTax,auto
us-gaap:Liabilities,us-gaap:AccountsPayableAndOtherAccruedLiabilitiesCurrent,auto
us-gaap:Assets,us-gaap:AcquiredFiniteLivedIntangibleAssetResidualValue,auto
us-gaap:Assets,us-gaap:BusinessAcquisitionPurchasePriceAllocationNetTangibleAssets,auto
us-gaap:Revenues,us-gaap:TechnologyServicesRevenue,auto
us-gaap:Assets,us-gaap:DeferredTaxAssetsValuationAllowanceCurrent,auto
us-gaap:Assets,us-gaap:DerivativeAssetNotionalAmount,auto
us-gaap:Assets,us-gaap:GuarantyAssets,auto
us-gaap:Liabilities,us-gaap:LiabilityForFuturePolicyBenefitsLiabilitiesAssumed,auto
us-gaap:Liabilities,us-gaap:DepositLiabilityCurrent,auto
us-gaap:Assets,us-gaap:AccretionExpenseIncludingAssetRetirementObligations,auto
us-gaap:Assets,us-gaap:AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition,auto
us-gaap:Assets,us-gaap:DeferredTaxAssetsOtherLossCarryforwards,auto
us-gaap:Liabilities,us-gaap:DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeMinimumPensionLiabilityBeforeTax,auto
us-gaap:OperatingExpenses,us-gaap:ExplorationAbandonmentAndImpairmentExpense,auto
us-gaap:Assets,us-gaap:ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleCarryingValueOfAsset,auto
us-gaap:Assets,us-gaap:IncreaseDecreaseInAssetRetirementObligations,auto
us-gaap:OperatingExpenses,us-gaap:InterestExpenseRelatedParty,auto
us-gaap:Assets,us-gaap:LongLivedAssetsHeldForSaleGainLossOnSale,auto
us-gaap:Assets,us-gaap:LongLivedAssetsHeldForSaleProceedsFromSale,auto
us-gaap:Liabilities,us-gaap:NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,auto
us-gaap:Revenues,us-gaap:AdvertisingRevenueCost,auto
us-gaap:Assets,us-gaap:AssetBackedSecuritiesAtCarryingValue,auto
us-gaap:Revenues,us-gaap:DeferredRevenueAndCredits,auto
us-gaap:Liabilities,us-gaap:DepositLiabilitiesAccruedInterest,auto
us-gaap:Assets,us-gaap:PaymentsToAcquireAssetsInvestingActivities,auto
us-gaap:Assets,us-gaap:PledgedAssetsSeparatelyReportedOnStatementOfFinancialPositionAtFairValue,auto
us-gaap:Revenues,us-gaap:SalesRevenueEnergyServices,auto
us-gaap:Assets,us-gaap:CryptoAssetCost,auto
us-gaap:Assets,us-gaap:CryptoAssetFairValue,auto
us-gaap:Assets,us-gaap:CryptoAssetUnrealizedGainLossOperatingAndNonoperating,auto
us-gaap:Assets,us-gaap:CryptoAssetFairValueNoncurrent,auto
us-gaap:Revenues,us-gaap:AdvertisingRevenue,auto
us-gaap:Revenues,us-gaap:DeferredRevenueAndCreditsCurrent,auto
us-gaap:OperatingExpenses,us-gaap:ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,auto
us-gaap:Revenues,us-gaap:LicenseAndMaintenanceRevenue,auto
us-gaap:Revenues,us-gaap:LicensesRevenue,auto
us-gaap:Revenues,us-gaap:MaintenanceRevenue,auto
us-gaap:OperatingExpenses,us-gaap:PremiumsReceivableAllowanceForDoubtfulAccountsProvisionChargedToExpense,auto
us-gaap:Assets,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentAssets,auto
us-gaap:Assets,us-gaap:DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,auto
us-gaap:Assets,us-gaap:DefinedBenefitPlanOtherPlanAssets,auto
us-gaap:Assets,us-gaap:DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecuritiesRangeMaximum,auto
us-gaap:Assets,us-gaap:DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecuritiesRangeMinimum,auto
us-gaap:Assets,us-gaap:DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecuritiesRangeMaximum,auto
us-gaap:Assets,us-gaap:DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecuritiesRangeMinimum,auto
us-gaap:Assets,us-gaap:FairValueHedgeAssetsAtFairValue,auto
us-gaap:Liabilities,us-gaap:FairValueLiabilitiesMeasuredOnRecurringBasisInvestmentContracts,auto
us-gaap:Liabilities,us-gaap:LiabilitiesRelatedToInvestmentContractsFairValueDisclosure,auto
us-gaap:Assets,us-gaap:AssetsFairValueAdjustment,auto
us-gaap:Assets,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesCurrent,auto
us-gaap:Liabilities,us-gaap:FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,auto
us-gaap:Liabilities,us-gaap:FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,auto
us-gaap:Liabilities,us-gaap:FinanceLeaseLiabilityPaymentsDueInNextRollingTwelveMonths,auto
us-gaap:Liabilities,us-gaap:LiabilitiesOtherThanLongtermDebtNoncurrent,auto
us-gaap:Assets,us-gaap:PrepaidExpenseAndOtherAssets,auto
us-gaap:Liabilities,us-gaap:PaymentForContingentConsiderationLiabilityOperatingActivities,auto
us-gaap:OperatingExpenses,us-gaap:CurrentFederalStateAndLocalTaxExpenseBenefit,auto
us-gaap:Assets,us-gaap:DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedCollateralObligationToReturnCash,auto
us-gaap:Liabilities,us-gaap:DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoaned,auto
us-gaap:Liabilities,us-gaap:DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimCash,auto
us-gaap:Liabilities,us-gaap:DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedNotOffsetPolicyElectionDeduction,auto
us-gaap:Liabilities,us-gaap:DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,auto
us-gaap:Liabilities,us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsShareBasedLiabilitiesPaid,auto
us-gaap:Assets,us-gaap:VariableInterestEntityConsolidatedAssetsPledged,auto
us-gaap:Liabilities,us-gaap:VariableInterestEntityConsolidatedLiabilitiesNoRecourse,auto
us-gaap:Assets,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedRestructuringLiabilities,auto
us-gaap:Liabilities,us-gaap:DiscontinuedOperationAmountsOfMaterialContingentLiabilitiesRemaining,auto
us-gaap:Liabilities,us-gaap:FinanceLeaseLiabilityPaymentsDueInRollingAfterYearFive,auto
us-gaap:CurrentLiabilities,us-gaap:AccountsPayable,freq
us-gaap:CurrentLiabilities,us-gaap:AccountsPayableAndAccruedLiabilitiesCurrent,freq
us-gaap:CurrentLiabilities,us-gaap:AccountsPayableCurrent,freq
us-gaap:CurrentLiabilities,us-gaap:AccountsPayableTradeCurrent,freq
us-gaap:CurrentAssets,us-gaap:AccountsReceivableNet,freq
us-gaap:CurrentAssets,us-gaap:AccountsReceivableNetCurrent,freq
us-gaap:NoncurrentAssets,us-gaap:AmortizationOfAcquiredIntangibleAssets,freq
us-gaap:NoncurrentAssets,us-gaap:AmortizationOfIntangibleAssets,freq
us-gaap:NoncurrentAssets,us-gaap:BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,freq
us-gaap:NoncurrentAssets,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,freq
us-gaap:CurrentLiabilities,us-gaap:ContractWithCustomerLiability,freq
us-gaap:CurrentLiabilities,us-gaap:ContractWithCustomerLiabilityCurrent,freq
us-gaap:CurrentLiabilities,us-gaap:ContractWithCustomerLiabilityNoncurrent,freq
us-gaap:CurrentLiabilities,us-gaap:ContractWithCustomerLiabilityRevenueRecognized,freq
us-gaap:CostOfRevenue,us-gaap:CostOfGoodsSold,freq
us-gaap:CostOfRevenue,us-gaap:CostOfRevenue,freq
us-gaap:CurrentLiabilities,us-gaap:DeferredRevenue,freq
us-gaap:CurrentLiabilities,us-gaap:DeferredRevenueCurrent,freq
us-gaap:CurrentLiabilities,us-gaap:DeferredRevenueNoncurrent,freq
us-gaap:CurrentLiabilities,us-gaap:DeferredRevenueRevenueRecognized1,freq
us-gaap:NoncurrentAssets,us-gaap:DeferredTaxAssetsGoodwillAndIntangibleAssets,freq
us-gaap:NoncurrentAssets,us-gaap:DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,freq
us-gaap:NoncurrentAssets,us-gaap:DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,freq
us-gaap:EarningsPerShareDiluted,us-gaap:EarningsPerShareDiluted,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpense,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsFutureAmortizationExpense,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsGross,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsNet,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsUsefulLifeMaximum,freq
us-gaap:NoncurrentAssets,us-gaap:FiniteLivedIntangibleAssetsUsefulLifeMinimum,freq
us-gaap:NoncurrentAssets,us-gaap:FinitelivedIntangibleAssetsAcquired1,freq
us-gaap:NoncurrentAssets,us-gaap:GainLossOnDispositionOfIntangibleAssets,freq
us-gaap:NoncurrentAssets,us-gaap:Goodwill,freq
us-gaap:NoncurrentAssets,us-gaap:ImpairmentOfIntangibleAssetsExcludingGoodwill,freq
us-gaap:NoncurrentAssets,us-gaap:ImpairmentOfIntangibleAssetsFinitelived,freq
us-gaap:NoncurrentAssets,us-gaap:ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxExaminationInterestExpense,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxExaminationPenaltiesAndInterestExpense,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxExpenseBenefit,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxExpenseBenefitContinuingOperations,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxHolidayIncomeTaxBenefitsPerShare,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxReconciliationNondeductibleExpense,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxReconciliationNondeductibleExpenseOther,freq
us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,freq
us-gaap:NoncurrentAssets,us-gaap:IndefiniteLivedIntangibleAssets,freq
us-gaap:NoncurrentAssets,us-gaap:IndefiniteLivedIntangibleAssetsExcludingGoodwill,freq
us-gaap:NoncurrentAssets,us-gaap:IntangibleAssetsGrossExcludingGoodwill,freq
us-gaap:NoncurrentAssets,us-gaap:IntangibleAssetsNetExcludingGoodwill,freq
us-gaap:InterestExpense,us-gaap:InterestExpense,freq
us-gaap:InterestExpense,us-gaap:InterestExpenseDebt,freq
us-gaap:InterestExpense,us-gaap:InterestExpenseLongTermDebt,freq
us-gaap:InterestExpense,us-gaap:InterestExpenseNonoperating,freq
us-gaap:InterestExpense,us-gaap:InterestExpenseOther,freq
us-gaap:CurrentAssets,us-gaap:InventoryAdjustments,freq
us-gaap:CurrentAssets,us-gaap:InventoryFinishedGoods,freq
us-gaap:CurrentAssets,us-gaap:InventoryFinishedGoodsNetOfReserves,freq
us-gaap:CurrentAssets,us-gaap:InventoryLIFOReserve,freq
us-gaap:CurrentAssets,us-gaap:InventoryNet,freq
us-gaap:CurrentAssets,us-gaap:InventoryRawMaterials,freq
us-gaap:CurrentAssets,us-gaap:InventoryRawMaterialsAndSupplies,freq
us-gaap:CurrentAssets,us-gaap:InventoryRawMaterialsAndSuppliesNetOfReserves,freq
us-gaap:CurrentAssets,us-gaap:InventoryRawMaterialsNetOfReserves,freq
us-gaap:CurrentAssets,us-gaap:InventoryValuationReserves,freq
us-gaap:CurrentAssets,us-gaap:InventoryWorkInProcess,freq
us-gaap:CurrentAssets,us-gaap:InventoryWorkInProcessNetOfReserves,freq
us-gaap:CurrentAssets,us-gaap:InventoryWriteDown,freq
us-gaap:NoncurrentLiabilities,us-gaap:OperatingLeaseLiability,freq
us-gaap:NoncurrentLiabilities,us-gaap:OperatingLeaseLiabilityCurrent,freq
us-gaap:NoncurrentLiabilities,us-gaap:OperatingLeaseLiabilityNoncurrent,freq
us-gaap:NoncurrentAssets,us-gaap:OperatingLeaseRightOfUseAsset,freq
us-gaap:NoncurrentAssets,us-gaap:OperatingLeaseRightOfUseAssetAmortizationExpense,freq
us-gaap:NoncurrentAssets,us-gaap:OtherIntangibleAssetsNet,freq
us-gaap:NoncurrentAssets,us-gaap:PaymentsToAcquireIntangibleAssets,freq
us-gaap:NoncurrentAssets,us-gaap:PropertyPlantAndEquipmentAdditions,freq
us-gaap:NoncurrentAssets,us-gaap:PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,freq
us-gaap:NoncurrentAssets,us-gaap:PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,freq
us-gaap:NoncurrentAssets,us-gaap:PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization,freq
us-gaap:NoncurrentAssets,us-gaap:PropertyPlantAndEquipmentGross,freq
us-gaap:NoncurrentAssets,us-gaap:PropertyPlantAndEquipmentNet,freq
us-gaap:NoncurrentAssets,us-gaap:PropertyPlantAndEquipmentOther,freq
us-gaap:NoncurrentAssets,us-gaap:PropertyPlantAndEquipmentUsefulLifeMaximum,freq
us-gaap:NoncurrentAssets,us-gaap:PropertyPlantAndEquipmentUsefulLifeMinimum,freq
